Time,TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_Direction,Wind_SpeedMPH,Conditions,WindDirDegrees,date,hour,Precipitation_flag
2016-06-04 20:51:00,66.9,64.9,93,29.94,3.0,Variable,5.8,Light Rain,0,2016-06-04,20,1
2016-06-04 21:51:00,68.0,64.9,90,29.96,4.0,East,4.6,Overcast,80,2016-06-04,21,1
2016-06-04 22:51:00,66.0,63.0,90,29.94,6.0,Calm,0.0,Overcast,0,2016-06-04,22,1
2016-06-04 23:51:00,66.9,64.0,90,29.93,6.0,SE,3.5,Overcast,130,2016-06-04,23,1
2016-06-05 00:51:00,66.9,63.0,87,29.91,7.0,Calm,0.0,Overcast,0,2016-06-05,0,1
2016-06-05 01:51:00,66.0,63.0,90,29.9,8.0,Variable,3.5,Overcast,0,2016-06-05,1,1
2016-06-05 02:51:00,66.9,61.0,81,29.89,10.0,Calm,0.0,Overcast,0,2016-06-05,2,1
2016-06-05 03:51:00,66.9,60.1,79,29.88,10.0,Calm,0.0,Overcast,0,2016-06-05,3,1
2016-06-05 04:51:00,66.0,61.0,84,29.88,9.0,SSE,3.5,Mostly Cloudy,150,2016-06-05,4,1
2016-06-05 05:51:00,66.0,60.1,81,29.85,9.0,Calm,0.0,Mostly Cloudy,0,2016-06-05,5,1
2016-06-05 06:51:00,66.0,62.1,87,29.86,8.0,Variable,4.6,Mostly Cloudy,0,2016-06-05,6,1
2016-06-05 07:30:00,66.0,62.1,87,29.89,8.0,South,8.1,Mostly Cloudy,170,2016-06-05,7,1
2016-06-05 07:51:00,66.9,62.1,84,29.86,8.0,Variable,3.5,Overcast,0,2016-06-05,7,1
2016-06-05 07:58:00,66.9,62.1,84,29.88,8.0,Variable,4.6,Overcast,0,2016-06-05,7,1
2016-06-05 08:47:00,66.2,62.6,88,29.87,4.0,South,3.5,Overcast,170,2016-06-05,8,1
2016-06-05 08:51:00,66.0,63.0,90,29.85,4.0,Variable,3.5,Light Rain,0,2016-06-05,8,1
2016-06-05 09:02:00,66.0,63.0,90,29.87,7.0,North,3.5,Overcast,0,2016-06-05,9,1
2016-06-05 09:51:00,66.9,63.0,87,29.83,8.0,SSE,4.6,Overcast,160,2016-06-05,9,1
2016-06-05 10:00:00,66.9,63.0,87,29.85,8.0,Variable,4.6,Overcast,0,2016-06-05,10,1
2016-06-05 10:51:00,68.0,62.1,81,29.81,8.0,Variable,3.5,Overcast,0,2016-06-05,10,1
2016-06-05 11:16:00,66.0,63.0,90,29.83,2.0,Variable,5.8,Light Rain,0,2016-06-05,11,1
2016-06-05 11:20:00,66.0,63.0,90,29.82,0.8,Variable,5.8,Heavy Rain,0,2016-06-05,11,1
2016-06-05 11:32:00,64.9,63.0,93,29.82,1.5,Variable,5.8,Rain,0,2016-06-05,11,1
2016-06-05 11:42:00,64.9,63.0,93,29.81,0.5,Variable,3.5,Heavy Rain,0,2016-06-05,11,1
2016-06-05 11:46:00,64.4,62.6,94,29.81,0.5,Calm,0.0,Rain,0,2016-06-05,11,1
2016-06-05 11:51:00,64.9,63.0,93,29.78,0.8,East,3.5,Heavy Rain,90,2016-06-05,11,1
2016-06-05 12:00:00,64.9,63.0,93,29.81,2.0,Variable,5.8,Light Rain,0,2016-06-05,12,1
2016-06-05 12:08:00,64.9,63.0,93,29.81,5.0,Variable,5.8,Overcast,0,2016-06-05,12,1
2016-06-05 12:29:00,66.0,64.0,93,29.81,1.8,Variable,3.5,Overcast,0,2016-06-05,12,1
2016-06-05 12:51:00,66.9,64.9,93,29.76,1.8,SE,6.9,Overcast,140,2016-06-05,12,1
2016-06-05 12:56:00,66.9,64.9,93,29.78,2.0,SSE,6.9,Overcast,160,2016-06-05,12,1
2016-06-05 13:05:00,66.9,64.9,93,29.78,1.5,Variable,5.8,Overcast,0,2016-06-05,13,1
2016-06-05 13:51:00,68.0,66.0,93,29.74,1.0,Calm,0.0,Overcast,0,2016-06-05,13,1
2016-06-05 14:28:00,69.1,66.9,93,29.74,2.5,Variable,4.6,Overcast,0,2016-06-05,14,1
2016-06-05 14:51:00,70.0,66.9,90,29.7,2.5,Variable,4.6,Overcast,0,2016-06-05,14,1
2016-06-05 14:59:00,70.0,66.9,90,29.72,3.0,Variable,3.5,Overcast,0,2016-06-05,14,1
2016-06-05 15:51:00,70.0,66.9,90,29.67,4.0,North,3.5,Mostly Cloudy,0,2016-06-05,15,1
2016-06-05 16:30:00,70.0,66.9,90,29.67,4.0,Variable,4.6,Overcast,0,2016-06-05,16,1
2016-06-05 16:51:00,70.0,66.9,90,29.63,4.0,Calm,0.0,Overcast,0,2016-06-05,16,1
2016-06-05 17:51:00,70.0,66.9,90,29.62,5.0,Variable,3.5,Partly Cloudy,0,2016-06-05,17,0
2016-06-05 18:35:00,70.0,66.9,90,29.71,0.8,West,15.0,Heavy Rain,270,2016-06-05,18,1
2016-06-05 18:47:00,66.2,64.4,94,29.67,0.5,Variable,4.6,Heavy Rain,0,2016-06-05,18,1
2016-06-05 18:51:00,66.0,64.0,93,29.65,0.5,Variable,4.6,Heavy Rain,0,2016-06-05,18,1
2016-06-05 18:56:00,66.0,64.0,93,29.67,1.0,Variable,3.5,Rain,0,2016-06-05,18,1
2016-06-05 19:02:00,66.0,64.0,93,29.66,3.0,Variable,3.5,Light Rain,0,2016-06-05,19,1
2016-06-05 19:51:00,66.0,64.0,93,29.64,3.0,SSW,6.9,Light Rain,210,2016-06-05,19,1
2016-06-05 20:51:00,66.0,64.0,93,29.65,9.0,Variable,3.5,Clear,0,2016-06-05,20,0
2016-06-05 21:51:00,66.9,64.0,90,29.65,8.0,WSW,3.5,Clear,240,2016-06-05,21,0
2016-06-05 22:51:00,66.0,64.0,93,29.65,8.0,Variable,3.5,Clear,0,2016-06-05,22,0
2016-06-05 23:47:00,66.2,62.6,88,29.69,8.0,Variable,3.5,Partly Cloudy,0,2016-06-05,23,0
2016-06-05 23:51:00,66.0,63.0,90,29.66,8.0,Variable,3.5,Clear,0,2016-06-05,23,0
2016-06-06 00:51:00,66.0,63.0,90,29.66,6.0,WSW,4.6,Clear,250,2016-06-06,0,0
2016-06-06 01:12:00,66.0,63.0,90,29.68,5.0,Variable,5.8,Mostly Cloudy,0,2016-06-06,1,1
2016-06-06 01:51:00,66.0,64.0,93,29.65,6.0,Variable,3.5,Overcast,0,2016-06-06,1,1
2016-06-06 02:51:00,66.0,64.0,93,29.65,5.0,Variable,4.6,Overcast,0,2016-06-06,2,1
2016-06-06 03:51:00,66.0,64.0,93,29.65,5.0,Calm,0.0,Overcast,0,2016-06-06,3,1
2016-06-06 04:51:00,66.0,64.0,93,29.65,5.0,Variable,4.6,Overcast,0,2016-06-06,4,1
2016-06-06 05:04:00,66.9,64.0,90,29.67,6.0,WSW,4.6,Overcast,250,2016-06-06,5,1
2016-06-06 05:51:00,66.0,64.0,93,29.65,4.0,Variable,5.8,Clear,0,2016-06-06,5,0
2016-06-06 06:11:00,66.9,64.0,90,29.69,5.0,Variable,6.9,Partly Cloudy,0,2016-06-06,6,0
2016-06-06 06:51:00,66.9,64.0,90,29.67,5.0,West,4.6,Clear,260,2016-06-06,6,0
2016-06-06 07:51:00,69.1,64.0,84,29.68,6.0,Variable,5.8,Haze,0,2016-06-06,7,0
2016-06-06 08:51:00,71.1,61.0,70,29.68,8.0,WNW,5.8,Clear,290,2016-06-06,8,0
2016-06-06 09:51:00,72.0,61.0,68,29.69,9.0,West,6.9,Mostly Cloudy,280,2016-06-06,9,1
2016-06-06 10:51:00,75.0,55.9,51,29.69,9.0,Variable,3.5,Partly Cloudy,0,2016-06-06,10,0
2016-06-06 11:51:00,78.1,55.9,46,29.69,9.0,West,8.1,Partly Cloudy,280,2016-06-06,11,0
2016-06-06 12:51:00,80.1,55.0,42,29.69,9.0,WSW,8.1,Clear,240,2016-06-06,12,0
2016-06-06 13:51:00,81.0,55.9,42,29.67,9.0,Variable,6.9,Partly Cloudy,0,2016-06-06,13,0
2016-06-06 14:51:00,82.0,55.9,41,29.66,9.0,Variable,4.6,Clear,0,2016-06-06,14,0
2016-06-06 15:51:00,82.0,55.9,41,29.65,8.0,Variable,6.9,Overcast,0,2016-06-06,15,1
2016-06-06 16:51:00,82.0,55.0,39,29.64,9.0,Variable,3.5,Scattered Clouds,0,2016-06-06,16,0
2016-06-06 17:51:00,81.0,55.9,42,29.64,9.0,West,10.4,Scattered Clouds,270,2016-06-06,17,0
2016-06-06 18:51:00,80.1,55.9,43,29.63,9.0,Variable,4.6,Clear,0,2016-06-06,18,0
2016-06-06 19:51:00,81.0,54.0,39,29.65,9.0,West,9.2,Clear,260,2016-06-06,19,0
2016-06-06 20:51:00,79.0,55.0,44,29.65,10.0,SW,4.6,Clear,230,2016-06-06,20,0
2016-06-06 21:51:00,78.1,57.9,50,29.65,10.0,SW,6.9,Clear,230,2016-06-06,21,0
2016-06-06 22:51:00,78.1,57.9,50,29.65,9.0,Variable,5.8,Mostly Cloudy,0,2016-06-06,22,1
2016-06-06 23:51:00,77.0,57.9,52,29.64,10.0,Variable,6.9,Clear,0,2016-06-06,23,0
2016-06-07 00:51:00,75.9,59.0,56,29.62,10.0,Variable,3.5,Scattered Clouds,0,2016-06-07,0,0
2016-06-07 01:51:00,73.9,60.1,62,29.61,9.0,Variable,3.5,Clear,0,2016-06-07,1,0
2016-06-07 02:51:00,73.9,61.0,64,29.59,9.0,WSW,5.8,Clear,250,2016-06-07,2,0
2016-06-07 03:51:00,73.0,61.0,66,29.57,9.0,Calm,0.0,Clear,0,2016-06-07,3,0
2016-06-07 04:51:00,72.0,62.1,71,29.57,9.0,West,5.8,Clear,260,2016-06-07,4,0
2016-06-07 05:51:00,72.0,62.1,71,29.57,7.0,West,3.5,Clear,270,2016-06-07,5,0
2016-06-07 06:51:00,71.1,61.0,70,29.57,7.0,Calm,0.0,Clear,0,2016-06-07,6,0
2016-06-07 07:51:00,73.0,59.0,61,29.56,8.0,Variable,3.5,Clear,0,2016-06-07,7,0
2016-06-07 08:51:00,75.0,57.9,55,29.56,8.0,Variable,3.5,Clear,0,2016-06-07,8,0
2016-06-07 09:51:00,75.9,57.0,52,29.54,8.0,West,9.2,Partly Cloudy,280,2016-06-07,9,0
2016-06-07 10:51:00,79.0,57.9,48,29.52,8.0,Variable,5.8,Clear,0,2016-06-07,10,0
2016-06-07 11:51:00,81.0,57.0,44,29.53,8.0,Variable,3.5,Clear,0,2016-06-07,11,0
2016-06-07 12:51:00,82.9,51.1,33,29.51,8.0,Variable,5.8,Clear,0,2016-06-07,12,0
2016-06-07 13:51:00,82.9,51.1,33,29.47,8.0,North,5.8,Clear,0,2016-06-07,13,0
2016-06-07 14:51:00,84.0,48.9,29,29.47,8.0,Variable,5.8,Partly Cloudy,0,2016-06-07,14,0
2016-06-07 15:51:00,78.1,46.9,33,29.47,9.0,WNW,10.4,Mostly Cloudy,290,2016-06-07,15,1
2016-06-07 16:51:00,73.9,53.1,48,29.45,9.0,WNW,6.9,Partly Cloudy,290,2016-06-07,16,0
2016-06-07 17:51:00,75.9,51.1,42,29.46,9.0,North,6.9,Clear,0,2016-06-07,17,0
2016-06-07 18:51:00,75.0,48.9,40,29.48,9.0,Variable,6.9,Clear,0,2016-06-07,18,0
2016-06-07 19:51:00,73.0,50.0,44,29.5,10.0,Variable,3.5,Clear,0,2016-06-07,19,0
2016-06-07 20:51:00,72.0,51.1,48,29.51,10.0,Variable,4.6,Clear,0,2016-06-07,20,0
2016-06-07 21:51:00,70.0,51.1,51,29.54,10.0,WNW,4.6,Clear,290,2016-06-07,21,0
2016-06-07 22:51:00,68.0,46.9,47,29.57,10.0,NW,8.1,Overcast,310,2016-06-07,22,1
2016-06-07 23:51:00,64.9,46.9,52,29.58,10.0,WNW,9.2,Clear,300,2016-06-07,23,0
2016-06-08 00:51:00,64.0,48.0,56,29.58,10.0,Variable,5.8,Clear,0,2016-06-08,0,0
2016-06-08 01:51:00,64.0,48.0,56,29.58,10.0,Variable,6.9,Clear,0,2016-06-08,1,0
2016-06-08 02:51:00,63.0,46.9,56,29.59,10.0,WNW,8.1,Clear,290,2016-06-08,2,0
2016-06-08 03:51:00,62.1,46.9,58,29.6,10.0,WNW,8.1,Clear,290,2016-06-08,3,0
2016-06-08 04:51:00,61.0,46.9,60,29.62,10.0,North,8.1,Clear,0,2016-06-08,4,0
2016-06-08 05:51:00,60.1,46.9,62,29.63,10.0,Variable,5.8,Clear,0,2016-06-08,5,0
2016-06-08 06:51:00,61.0,46.9,60,29.63,10.0,North,5.8,Clear,0,2016-06-08,6,0
2016-06-08 07:51:00,61.0,46.9,60,29.62,10.0,North,5.8,Clear,0,2016-06-08,7,0
2016-06-08 08:51:00,63.0,48.0,58,29.62,10.0,Variable,5.8,Clear,0,2016-06-08,8,0
2016-06-08 09:51:00,64.0,44.1,48,29.62,10.0,Variable,5.8,Clear,0,2016-06-08,9,0
2016-06-08 10:51:00,66.0,45.0,47,29.6,9.0,Variable,5.8,Scattered Clouds,0,2016-06-08,10,0
2016-06-08 11:51:00,64.9,45.0,48,29.59,10.0,Variable,6.9,Overcast,0,2016-06-08,11,1
2016-06-08 12:51:00,57.9,51.1,78,29.62,1.8,NW,9.2,Light Rain,310,2016-06-08,12,1
2016-06-08 13:15:00,55.9,53.1,90,29.67,0.8,West,9.2,Heavy Rain,280,2016-06-08,13,1
2016-06-08 13:20:00,55.9,53.1,90,29.67,0.8,WNW,8.1,Heavy Rain,300,2016-06-08,13,1
2016-06-08 13:44:00,55.0,53.1,93,29.68,0.8,WNW,11.5,Rain,290,2016-06-08,13,1
2016-06-08 13:51:00,54.0,52.0,93,29.66,0.8,WNW,12.7,Rain,300,2016-06-08,13,1
2016-06-08 13:58:00,53.1,50.0,89,29.69,1.2,WNW,10.4,Rain,300,2016-06-08,13,1
2016-06-08 14:09:00,53.1,50.0,89,29.69,2.5,WNW,9.2,Light Rain,290,2016-06-08,14,1
2016-06-08 14:51:00,52.0,48.9,89,29.66,3.0,WNW,8.1,Light Rain,290,2016-06-08,14,1
2016-06-08 15:51:00,54.0,50.0,86,29.67,8.0,WNW,6.9,Overcast,300,2016-06-08,15,1
2016-06-08 16:51:00,55.0,51.1,86,29.67,9.0,WNW,9.2,Scattered Clouds,290,2016-06-08,16,0
2016-06-08 17:31:00,57.9,48.0,70,29.7,10.0,North,9.2,Partly Cloudy,0,2016-06-08,17,0
2016-06-08 17:51:00,59.0,46.9,64,29.68,10.0,West,11.5,Partly Cloudy,280,2016-06-08,17,0
2016-06-08 18:51:00,61.0,46.0,58,29.7,9.0,Variable,5.8,Clear,0,2016-06-08,18,0
2016-06-08 19:51:00,62.1,39.9,44,29.72,9.0,Variable,6.9,Clear,0,2016-06-08,19,0
2016-06-08 20:51:00,61.0,41.0,48,29.74,10.0,WNW,9.2,Overcast,290,2016-06-08,20,1
2016-06-08 21:51:00,60.1,42.1,51,29.77,10.0,WNW,8.1,Mostly Cloudy,290,2016-06-08,21,1
2016-06-08 22:51:00,60.1,42.1,51,29.78,10.0,WNW,5.8,Overcast,290,2016-06-08,22,1
2016-06-08 23:51:00,59.0,41.0,51,29.8,10.0,WNW,10.4,Overcast,290,2016-06-08,23,1
2016-06-09 00:51:00,57.9,42.1,56,29.81,10.0,WNW,4.6,Overcast,290,2016-06-09,0,1
2016-06-09 01:51:00,57.0,41.0,55,29.8,10.0,North,4.6,Partly Cloudy,0,2016-06-09,1,0
2016-06-09 02:51:00,55.9,42.1,60,29.81,10.0,Variable,4.6,Partly Cloudy,0,2016-06-09,2,0
2016-06-09 03:51:00,55.9,39.9,55,29.81,10.0,Variable,4.6,Clear,0,2016-06-09,3,0
2016-06-09 04:51:00,55.0,39.9,57,29.81,10.0,WNW,10.4,Clear,290,2016-06-09,4,0
2016-06-09 05:51:00,54.0,39.9,59,29.83,10.0,WNW,12.7,Clear,290,2016-06-09,5,0
2016-06-09 06:51:00,54.0,39.9,59,29.83,10.0,West,8.1,Clear,280,2016-06-09,6,0
2016-06-09 07:51:00,55.0,39.0,55,29.85,10.0,WNW,15.0,Clear,290,2016-06-09,7,0
2016-06-09 08:35:00,55.9,39.0,53,29.88,10.0,Variable,6.9,Partly Cloudy,0,2016-06-09,8,0
2016-06-09 08:51:00,57.0,39.0,51,29.85,9.0,North,6.9,Partly Cloudy,0,2016-06-09,8,0
2016-06-09 09:51:00,59.0,37.9,46,29.84,9.0,NW,11.5,Clear,310,2016-06-09,9,0
2016-06-09 10:51:00,62.1,39.0,43,29.84,9.0,West,13.8,Scattered Clouds,280,2016-06-09,10,0
2016-06-09 11:51:00,64.9,37.9,37,29.83,9.0,WNW,10.4,Clear,290,2016-06-09,11,0
2016-06-09 12:48:00,66.2,35.6,32,29.85,9.0,West,10.4,Partly Cloudy,280,2016-06-09,12,0
2016-06-09 12:51:00,66.9,37.0,33,29.82,9.0,WNW,9.2,Partly Cloudy,290,2016-06-09,12,0
2016-06-09 13:51:00,66.9,37.9,34,29.81,9.0,WNW,13.8,Clear,290,2016-06-09,13,0
2016-06-09 14:35:00,69.1,37.9,32,29.82,9.0,NW,9.2,Partly Cloudy,310,2016-06-09,14,0
2016-06-09 14:51:00,69.1,37.9,32,29.8,9.0,West,15.0,Clear,280,2016-06-09,14,0
2016-06-09 15:47:00,69.8,37.4,31,29.82,9.0,WNW,12.7,Partly Cloudy,300,2016-06-09,15,0
2016-06-09 15:51:00,70.0,37.9,31,29.79,9.0,WNW,10.4,Partly Cloudy,300,2016-06-09,15,0
2016-06-09 16:51:00,71.1,35.1,27,29.79,9.0,NW,9.2,Clear,310,2016-06-09,16,0
2016-06-09 17:10:00,71.1,36.0,28,29.82,10.0,West,16.1,Partly Cloudy,280,2016-06-09,17,0
2016-06-09 17:51:00,71.1,35.1,27,29.79,10.0,Variable,5.8,Clear,0,2016-06-09,17,0
2016-06-09 18:51:00,70.0,34.0,27,29.8,10.0,NW,10.4,Clear,310,2016-06-09,18,0
2016-06-09 19:51:00,69.1,36.0,30,29.82,10.0,Variable,5.8,Clear,0,2016-06-09,19,0
2016-06-09 20:51:00,66.9,36.0,32,29.84,10.0,WNW,9.2,Clear,290,2016-06-09,20,0
2016-06-09 21:14:00,66.9,36.0,32,29.88,10.0,North,9.2,Partly Cloudy,0,2016-06-09,21,0
2016-06-09 21:51:00,66.0,34.0,30,29.88,10.0,Variable,6.9,Partly Cloudy,0,2016-06-09,21,0
2016-06-09 22:51:00,64.0,35.1,34,29.9,10.0,Variable,4.6,Clear,0,2016-06-09,22,0
2016-06-09 23:51:00,63.0,36.0,37,29.93,10.0,Variable,3.5,Clear,0,2016-06-09,23,0
2016-06-10 00:51:00,62.1,35.1,37,29.93,10.0,Variable,4.6,Mostly Cloudy,0,2016-06-10,0,1
2016-06-10 01:51:00,61.0,34.0,36,29.93,10.0,Variable,4.6,Scattered Clouds,0,2016-06-10,1,0
2016-06-10 02:51:00,61.0,35.1,38,29.93,10.0,West,8.1,Clear,280,2016-06-10,2,0
2016-06-10 03:40:00,59.0,36.0,42,29.96,10.0,WNW,8.1,Partly Cloudy,290,2016-06-10,3,0
2016-06-10 03:51:00,59.0,35.1,41,29.94,10.0,Variable,3.5,Scattered Clouds,0,2016-06-10,3,0
2016-06-10 04:51:00,57.9,36.0,44,29.96,10.0,WNW,6.9,Partly Cloudy,290,2016-06-10,4,0
2016-06-10 05:51:00,57.0,37.0,47,29.97,10.0,West,8.1,Partly Cloudy,280,2016-06-10,5,0
2016-06-10 06:51:00,57.0,37.9,49,29.98,10.0,West,5.8,Clear,280,2016-06-10,6,0
2016-06-10 07:13:00,57.9,37.9,47,30.0,10.0,WNW,8.1,Partly Cloudy,290,2016-06-10,7,0
2016-06-10 07:51:00,59.0,37.9,46,29.99,10.0,Variable,4.6,Scattered Clouds,0,2016-06-10,7,0
2016-06-10 08:51:00,62.1,37.0,39,29.99,10.0,NW,8.1,Partly Cloudy,310,2016-06-10,8,0
2016-06-10 09:51:00,64.0,36.0,35,30.0,10.0,Variable,6.9,Scattered Clouds,0,2016-06-10,9,0
2016-06-10 10:51:00,66.0,37.0,34,30.01,10.0,Variable,6.9,Partly Cloudy,0,2016-06-10,10,0
2016-06-10 11:51:00,69.1,37.0,31,30.01,10.0,NW,9.2,Scattered Clouds,320,2016-06-10,11,0
2016-06-10 12:51:00,72.0,37.9,29,30.0,10.0,NW,8.1,Partly Cloudy,310,2016-06-10,12,0
2016-06-10 13:51:00,73.0,36.0,26,29.99,10.0,WNW,11.5,Scattered Clouds,300,2016-06-10,13,0
2016-06-10 14:51:00,73.9,37.9,27,29.98,10.0,Variable,4.6,Partly Cloudy,0,2016-06-10,14,0
2016-06-10 15:51:00,75.9,37.9,25,29.97,10.0,North,4.6,Partly Cloudy,0,2016-06-10,15,0
2016-06-10 16:43:00,75.9,37.0,24,29.99,10.0,NW,9.2,Mostly Cloudy,310,2016-06-10,16,1
2016-06-10 16:51:00,75.9,36.0,23,29.97,10.0,North,9.2,Mostly Cloudy,0,2016-06-10,16,1
2016-06-10 17:39:00,75.9,37.0,24,30.0,10.0,Variable,3.5,Scattered Clouds,0,2016-06-10,17,0
2016-06-10 17:51:00,75.9,35.1,23,29.97,10.0,Variable,5.8,Mostly Cloudy,0,2016-06-10,17,1
2016-06-10 18:51:00,75.0,35.1,23,29.99,10.0,Variable,3.5,Mostly Cloudy,0,2016-06-10,18,1
2016-06-10 19:51:00,73.0,37.0,27,30.0,10.0,Variable,3.5,Mostly Cloudy,0,2016-06-10,19,1
2016-06-10 20:51:00,72.0,37.9,29,30.01,10.0,Variable,4.6,Mostly Cloudy,0,2016-06-10,20,1
2016-06-10 21:51:00,70.0,37.9,31,30.03,10.0,Variable,4.6,Mostly Cloudy,0,2016-06-10,21,1
2016-06-10 22:51:00,68.0,37.9,33,30.04,10.0,Calm,0.0,Overcast,0,2016-06-10,22,1
2016-06-10 23:51:00,66.0,37.9,36,30.04,10.0,Calm,0.0,Overcast,0,2016-06-10,23,1
2016-06-11 00:51:00,63.0,41.0,45,30.05,10.0,Calm,0.0,Overcast,0,2016-06-11,0,1
2016-06-11 01:15:00,63.0,39.0,41,30.06,10.0,Calm,0.0,Unknown,0,2016-06-11,1,0
2016-06-11 01:51:00,63.0,37.9,40,30.04,10.0,West,3.5,Unknown,280,2016-06-11,1,0
2016-06-11 02:51:00,62.1,39.0,43,30.04,10.0,Calm,0.0,Unknown,0,2016-06-11,2,0
2016-06-11 03:51:00,61.0,42.1,50,30.04,10.0,Calm,0.0,Unknown,0,2016-06-11,3,0
2016-06-11 04:51:00,61.0,43.0,52,30.03,10.0,Calm,0.0,Unknown,0,2016-06-11,4,0
2016-06-11 05:51:00,60.1,44.1,55,30.02,10.0,Calm,0.0,Unknown,0,2016-06-11,5,0
2016-06-11 06:51:00,63.0,50.0,63,30.0,10.0,Calm,0.0,Unknown,0,2016-06-11,6,0
2016-06-11 07:51:00,68.0,48.9,50,29.99,10.0,Calm,0.0,Unknown,0,2016-06-11,7,0
2016-06-11 08:51:00,70.0,46.0,42,29.99,10.0,Variable,3.5,Unknown,0,2016-06-11,8,0
2016-06-11 09:51:00,71.1,50.0,47,29.95,10.0,Variable,3.5,Unknown,0,2016-06-11,9,0
2016-06-11 10:51:00,73.0,54.0,51,29.92,10.0,SSW,4.6,Unknown,200,2016-06-11,10,0
2016-06-11 11:51:00,75.9,57.9,54,29.87,9.0,SW,10.4,Unknown,230,2016-06-11,11,0
2016-06-11 12:51:00,77.0,59.0,54,29.83,9.0,Variable,3.5,Unknown,0,2016-06-11,12,0
2016-06-11 13:51:00,80.1,64.0,58,29.82,9.0,North,3.5,Unknown,0,2016-06-11,13,0
2016-06-11 14:51:00,82.0,64.9,56,29.79,9.0,Variable,6.9,Unknown,0,2016-06-11,14,0
2016-06-11 15:51:00,82.0,64.9,56,29.77,9.0,North,6.9,Unknown,0,2016-06-11,15,0
2016-06-11 16:51:00,84.9,64.9,51,29.74,9.0,Calm,0.0,Unknown,0,2016-06-11,16,0
2016-06-11 17:51:00,86.0,66.0,51,29.71,9.0,West,5.8,Unknown,270,2016-06-11,17,0
2016-06-11 18:51:00,87.1,66.0,49,29.71,8.0,West,8.1,Unknown,260,2016-06-11,18,0
2016-06-11 19:51:00,84.9,66.0,53,29.7,9.0,Variable,5.8,Unknown,0,2016-06-11,19,0
2016-06-11 20:51:00,84.9,66.0,53,29.7,10.0,West,6.9,Unknown,270,2016-06-11,20,0
2016-06-11 21:51:00,86.0,66.0,51,29.72,10.0,Variable,4.6,Unknown,0,2016-06-11,21,0
2016-06-11 22:51:00,84.0,64.9,53,29.73,10.0,West,4.6,Unknown,280,2016-06-11,22,0
2016-06-11 23:51:00,81.0,64.9,58,29.73,10.0,Calm,0.0,Unknown,0,2016-06-11,23,0
2016-06-12 00:51:00,82.0,64.9,56,29.72,10.0,Variable,3.5,Unknown,0,2016-06-12,0,0
2016-06-12 01:51:00,79.0,63.0,58,29.7,10.0,SW,4.6,Unknown,230,2016-06-12,1,0
2016-06-12 02:51:00,79.0,62.1,56,29.68,10.0,Variable,5.8,Unknown,0,2016-06-12,2,0
2016-06-12 03:51:00,79.0,64.0,60,29.66,10.0,West,8.1,Unknown,260,2016-06-12,3,0
2016-06-12 04:51:00,78.1,64.0,62,29.64,10.0,Variable,5.8,Unknown,0,2016-06-12,4,0
2016-06-12 05:14:00,78.1,64.0,62,29.66,1.8,Variable,5.8,Haze,0,2016-06-12,5,0
2016-06-12 05:20:00,78.1,64.0,62,29.67,5.0,WSW,9.2,Haze,250,2016-06-12,5,0
2016-06-12 05:51:00,78.1,64.0,62,29.64,8.0,Variable,6.9,Unknown,0,2016-06-12,5,0
2016-06-12 06:04:00,78.1,64.0,62,29.67,2.5,WSW,5.8,Haze,250,2016-06-12,6,0
2016-06-12 06:11:00,78.1,64.0,62,29.67,8.0,West,8.1,Unknown,260,2016-06-12,6,0
2016-06-12 06:51:00,78.1,64.9,64,29.64,8.0,North,8.1,Unknown,0,2016-06-12,6,0
2016-06-12 07:51:00,79.0,64.9,62,29.64,9.0,North,8.1,Unknown,0,2016-06-12,7,0
2016-06-12 08:51:00,81.0,64.0,56,29.61,9.0,Variable,4.6,Unknown,0,2016-06-12,8,0
2016-06-12 09:51:00,81.0,57.0,44,29.61,9.0,West,10.4,Unknown,280,2016-06-12,9,0
2016-06-12 10:51:00,82.0,39.0,22,29.62,10.0,North,10.4,Unknown,0,2016-06-12,10,0
2016-06-12 11:51:00,82.0,43.0,25,29.62,10.0,West,11.5,Unknown,280,2016-06-12,11,0
2016-06-12 12:51:00,82.0,42.1,24,29.61,10.0,North,11.5,Unknown,0,2016-06-12,12,0
2016-06-12 13:51:00,82.0,43.0,25,29.61,10.0,Variable,5.8,Unknown,0,2016-06-12,13,0
2016-06-12 14:51:00,80.1,45.0,29,29.62,10.0,North,5.8,Unknown,0,2016-06-12,14,0
2016-06-12 15:51:00,78.1,46.0,32,29.65,10.0,NW,9.2,Unknown,310,2016-06-12,15,0
2016-06-12 16:19:00,78.1,46.9,33,29.69,1.8,Variable,6.9,Haze,0,2016-06-12,16,0
2016-06-12 16:34:00,77.0,45.0,32,29.69,10.0,North,9.2,Unknown,10,2016-06-12,16,0
2016-06-12 16:51:00,75.9,46.0,35,29.67,10.0,North,11.5,Unknown,350,2016-06-12,16,0
2016-06-12 17:51:00,73.0,45.0,37,29.69,10.0,North,11.5,Unknown,0,2016-06-12,17,0
2016-06-12 18:51:00,71.1,46.0,41,29.73,10.0,NNW,8.1,Unknown,340,2016-06-12,18,0
2016-06-12 19:51:00,69.1,44.1,40,29.75,10.0,Variable,6.9,Unknown,0,2016-06-12,19,0
2016-06-12 20:51:00,66.9,44.1,44,29.77,10.0,North,8.1,Unknown,10,2016-06-12,20,0
